widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
23,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7,11,0.00662251655629139,0.0347826086956522,0.5,2.9178368837676,0.507723863701923,240,0.00607856545855178,0.0185840707964602,0.0714285714285714,4.70152482952495,1.36514601342509
24,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7,25,0.0150511739915713,0.272727272727273,0.25,2.86328816931055,0.37569269691115,789,0.019983283944989,0.170833333333333,0.166666666666667,3.92641885050008,1.22415491206816
25,people,5.0,2.0,1.0,NNS,nmod:as,2.0,2.0,2.0,2.0,-1.0,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7,9,0.00541842263696568,0.12,0.666666666666667,3.03213129581977,1.02741562205479,176,0.00445761466960464,0.0139416983523447,0.146341463414634,5.00737579276076,2.28619591351594
26,",",,,,",",,,,,,,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7
27,are,2.0,1.0,1.0,VBP,auxpass,3.0,3.0,2.0,3.0,-1.75,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7,8,0.00481637567730283,0.0173913043478261,0.5,4.05851803887813,1.52186571031258,310,0.00785148038396272,0.00442477876106195,0.0384615384615385,3.74798452219802,1.8953575626127
28,pledged,5.0,1.0,1.0,VBN,acl:relcl,1.0,1.0,1.0,1.0,0.0,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7,2,0.00120409391932571,0.125,0.5,1.5,0.5,5,0.000126636780386495,0.0032258064516129,0.1,6.00951761653128,2.12877123795494
29,.,,,,.,,,,,,,3,"I , too , am a witness , today testifying in your name to the principles and purposes to which we , as a people , are pledged .",7,7
1,Before,5.0,2.0,1.0,IN,mark,4.0,4.0,4.0,4.0,-3.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,3,0.00180614087898856,0.00826446280991736,0.0,2.63962107909153,0.0,48,0.00121571309171036,0.000816326530612245,0.0,4.05552458776665,0.864779640434486
2,all,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,26,0.0156532209512342,0.333333333333333,1.0,3.3244530056033,0.0769230769230769,255,0.00645847579971127,0.0208333333333333,0.5,5.17198861245958,1.46355913653528
3,else,3.0,1.0,1.0,RB,advcl,2.0,2.0,2.0,2.0,-1.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,1,0.000602046959662854,0.0384615384615385,1.0,4.70043971814109,0.0,8,0.000202618848618393,0.0117647058823529,1.0,3.70094389693555,0.760932855156292
4,",",,,,",",,,,,,,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3
5,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,51,0.0307043949428055,0.0695652173913043,1.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.0858407079646018,0.25,3.31849557808692,1.00709304700192
6,seek,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,10,0.00602046959662854,0.117647058823529,0.25,3.25401920998887,1.11749256825007,35,0.000886457462705468,0.0166503428011753,0.0154639175257732,6.17618799215059,2.74394126800118
7,",",,,,",",,,,,,,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3
8,upon,4.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,6,0.00361228175797712,0.00869565217391304,0.333333333333333,1.88415361159695,0.597493750120193,52,0.00131702251601955,0.00132743362831858,0.166666666666667,3.51363576610817,0.71246110406515
9,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,38,0.0228777844671884,0.166666666666667,1.0,2.89393119684352,0.298417105339069,904,0.0228959298938784,0.0576923076923077,0.333333333333333,3.58738322881247,1.02606624233911
10,common,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,2,0.00120409391932571,0.0263157894736842,1.0,3.12396375672179,0.0,38,0.000962439530937365,0.0132743362831858,0.666666666666667,6.79813773757488,2.72125688223145
11,labor,4.0,2.0,1.0,NN,nmod:upon,2.0,2.0,2.0,2.0,-1.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,2,0.00120409391932571,0.5,1.0,3.91008948120759,0.792481250360578,11,0.00027860091685029,0.0263157894736842,0.0833333333333333,6.71998304983788,2.51312649687045
12,as,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,11,0.00662251655629139,0.5,1.0,2.9178368837676,0.507723863701923,240,0.00607856545855178,0.181818181818182,1.0,4.70152482952495,1.36514601342509
13,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,25,0.0150511739915713,0.272727272727273,1.0,2.86328816931055,0.37569269691115,789,0.019983283944989,0.170833333333333,0.5,3.92641885050008,1.22415491206816
14,nation,5.0,2.0,1.0,NN,nmod:as,2.0,2.0,2.0,2.0,-1.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,4,0.00240818783865141,0.04,0.333333333333333,3.70266173512323,1.08496250072116,157,0.00397639490413596,0.0544993662864385,0.24390243902439,4.45490017994966,2.21038218285602
15,",",,,,",",,,,,,,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3
16,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,113,0.0680313064419025,0.0869565217391304,0.5,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0601769911504425,0.0789473684210526,2.74917326769894,0.87789225295395
17,blessings,7.0,2.0,1.0,NNS,appos,2.0,2.0,2.0,2.0,-1.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,2,0.00120409391932571,0.0176991150442478,0.1,5.82017896241519,2.45344529780426,4,0.000101309424309196,0.00176912870411322,0.00735294117647059,9.14274527675153,4.22168611569307
18,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
19,Almighty,6.0,3.0,1.0,NNP,compound,1.0,1.0,1.0,1.0,0.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,1,0.000602046959662854,0.0105263157894737,0.5,6.56985560833095,1.0,7,0.000177291492541094,0.000591366055588409,0.25,10.2062508499589,3.87944502573765
20,God,3.0,1.0,1.0,NNP,nmod:of,2.0,2.0,2.0,2.0,-1.0,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3,1,0.000602046959662854,1.0,1.0,0.0,0.0,65,0.00164627814502444,0.714285714285714,1.0,6.08553361838564,1.42868390864869
21,.,,,,.,,,,,,,4,"Before all else , we seek , upon our common labor as a nation , the blessings of Almighty God .",5,3
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,63,0.0379289584587598,0.140495867768595,0.0,1.55707485278873,0.24348968258547,1549,0.0392320745637363,0.0714285714285714,0.0,2.60053892310722,0.707957414545442
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,113,0.0680313064419025,0.111111111111111,0.117647058823529,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0806972240154939,0.0571428571428571,2.74917326769894,0.87789225295395
3,hopes,4.0,1.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,4,0.00240818783865141,0.0265486725663717,0.285714285714286,4.17641234627052,0.903677461028802,18,0.000455892409391384,0.00398053958425475,0.016,7.18363084765414,3.2956512640775
4,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,42,0.0252859723058399,0.25,0.333333333333333,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.0555555555555556,0.111111111111111,3.34290743706567,0.901193404818875
5,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,38,0.0228777844671884,0.0714285714285714,1.0,2.89393119684352,0.298417105339069,904,0.0228959298938784,0.0977722772277228,1.0,3.58738322881247,1.02606624233911
6,hearts,5.0,1.0,1.0,NNS,nmod:in,2.0,2.0,2.0,2.0,-1.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,1,0.000602046959662854,0.0263157894736842,0.333333333333333,5.24792751344359,1.58496250072116,15,0.000379910341159486,0.00884955752212389,0.0506329113924051,6.15979913187848,2.73567422430547
7,fashion,5.0,2.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,1,0.000602046959662854,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.0666666666666667,0.125,3.90689059560852,3.0
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,113,0.0680313064419025,1.0,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,1.0,1.0,2.74917326769894,0.87789225295395
9,deepest,6.0,2.0,1.0,JJS,amod,3.0,3.0,3.0,3.0,-2.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,1,0.000602046959662854,0.00884955752212389,1.0,6.82017896241519,0.0,6,0.000151964136463795,0.00132684652808492,1.0,8.76004820381553,2.78530023109389
10,prayers,5.0,1.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,1,0.000602046959662854,1.0,1.0,0.0,0.0,3,7.59820682318973e-05,0.166666666666667,0.333333333333333,6.45718798908247,2.85024892846108
11,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.666666666666667,1.0,1.70240777240252,0.42749345896955
12,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,38,0.0228777844671884,0.0947368421052632,1.0,2.89393119684352,0.298417105339069,904,0.0228959298938784,0.109994086339444,0.5,3.58738322881247,1.02606624233911
13,whole,3.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,3,0.00180614087898856,0.0263157894736842,0.111111111111111,5.62942847942465,1.58496250072116,15,0.000379910341159486,0.00331858407079646,0.010752688172043,7.42800724652636,3.5246387499659
14,people,5.0,2.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2,9,0.00541842263696568,0.333333333333333,1.0,3.03213129581977,1.02741562205479,176,0.00445761466960464,0.133333333333333,0.333333333333333,5.00737579276076,2.28619591351594
15,.,,,,.,,,,,,,5,And the hopes in our hearts fashion the deepest prayers of our whole people .,2,2
1,May,2.0,1.0,1.0,NNP,root,2.0,2.0,2.0,2.0,-1.0,6,May we pursue the right --,1,1,15,0.00903070439494281,0.0495867768595041,0.0,2.69652246656813,0.422656666858975,57,0.00144365929640605,0.00489795918367347,0.0,5.67034317976264,1.96470755604634
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,6,May we pursue the right --,1,1,51,0.0307043949428055,0.266666666666667,0.666666666666667,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.0701754385964912,0.333333333333333,3.31849557808692,1.00709304700192
3,pursue,4.0,2.0,1.0,VB,acl:relcl,2.0,2.0,2.0,2.0,-1.0,6,May we pursue the right --,1,1,1,0.000602046959662854,0.0196078431372549,0.25,5.6724253419715,2.0,3,7.59820682318973e-05,0.000979431929480901,0.25,9.45929519331371,1.9357849740192
4,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,6,May we pursue the right --,1,1,113,0.0680313064419025,1.0,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.333333333333333,1.0,2.74917326769894,0.87789225295395
5,right,3.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,6,May we pursue the right --,1,1,1,0.000602046959662854,0.00884955752212389,1.0,6.82017896241519,0.0,29,0.000734493326241674,0.00486510393631137,1.0,6.20306465384627,2.4167380095166
6,--,,,,:,,,,,,,6,May we pursue the right --,1,1
1,without,5.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,7,without self-righteousness .,1,0,5,0.00301023479831427,0.0247933884297521,0.0,5.43382407109841,0.4,28,0.000709165970164374,0.00244897959183673,0.0,6.44650764229395,1.02690121949381
2,self-righteousness,,,,NN,root,1.0,1.0,1.0,1.0,0.0,7,without self-righteousness .,1,0,1,0.000602046959662854,0.2,0.333333333333333,2.32192809488736,1.58496250072116,1,2.53273560772991e-05,0.0357142857142857,0.166666666666667,4.8073549220576,2.58496250072116
3,.,,,,.,,,,,,,7,without self-righteousness .,1,0
1,May,2.0,1.0,1.0,NNP,root,2.0,2.0,2.0,2.0,-1.0,8,May we know unity --,1,1,15,0.00903070439494281,0.0495867768595041,0.0,2.69652246656813,0.422656666858975,57,0.00144365929640605,0.00489795918367347,0.0,5.67034317976264,1.96470755604634
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,8,May we know unity --,1,1,51,0.0307043949428055,0.266666666666667,0.666666666666667,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.0701754385964912,0.333333333333333,3.31849557808692,1.00709304700192
3,know,2.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,8,May we know unity --,1,1,5,0.00301023479831427,0.0392156862745098,0.25,4.18151402219846,1.21749256825007,78,0.00197553377402933,0.0284035259549461,0.25,5.5552984047542,2.56943862512027
4,unity,6.0,3.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,8,May we know unity --,1,1,2,0.00120409391932571,0.2,0.5,4.57105352865128,2.16096404744368,22,0.00055720183370058,0.0128205128205128,0.0344827586206897,7.90505269981222,2.6940760825261
5,--,,,,:,,,,,,,8,May we know unity --,1,1
1,without,5.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,9,without conformity .,1,0,5,0.00301023479831427,0.0247933884297521,0.0,5.43382407109841,0.4,28,0.000709165970164374,0.00244897959183673,0.0,6.44650764229395,1.02690121949381
2,conformity,10.0,4.0,1.0,NN,root,1.0,1.0,1.0,1.0,0.0,9,without conformity .,1,0,1,0.000602046959662854,0.2,0.333333333333333,2.32192809488736,1.58496250072116,1,2.53273560772991e-05,0.0357142857142857,0.166666666666667,4.8073549220576,2.58496250072116
3,.,,,,.,,,,,,,9,without conformity .,1,0
1,May,2.0,1.0,1.0,NNP,root,2.0,2.0,2.0,2.0,-1.0,10,May we grow in strength --,2,2,15,0.00903070439494281,0.0495867768595041,0.0,2.69652246656813,0.422656666858975,57,0.00144365929640605,0.00489795918367347,0.0,5.67034317976264,1.96470755604634
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,10,May we grow in strength --,2,2,51,0.0307043949428055,0.266666666666667,0.666666666666667,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.0701754385964912,0.333333333333333,3.31849557808692,1.00709304700192
3,grow,3.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,10,May we grow in strength --,2,2,1,0.000602046959662854,0.0196078431372549,0.25,5.6724253419715,2.0,2,5.06547121545982e-05,0.000979431929480901,0.25,10.2964442898337,4.72560555591616
4,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,10,May we grow in strength --,2,2,42,0.0252859723058399,1.0,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.5,1.0,3.34290743706567,0.901193404818875
5,strength,7.0,1.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,10,May we grow in strength --,2,2,3,0.00180614087898856,0.0238095238095238,1.0,3.88008164540745,0.528320833573719,43,0.00108907631132386,0.00123762376237624,1.0,6.13867698365138,2.0871125791621
6,--,,,,:,,,,,,,10,May we grow in strength --,2,2
1,without,5.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,11,without pride in self .,2,1,5,0.00301023479831427,0.0247933884297521,0.0,5.43382407109841,0.4,28,0.000709165970164374,0.00244897959183673,0.0,6.44650764229395,1.02690121949381
2,pride,4.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,11,without pride in self .,2,1,1,0.000602046959662854,0.2,0.333333333333333,2.32192809488736,1.58496250072116,6,0.000151964136463795,0.0357142857142857,0.166666666666667,8.94685782876105,1.45914791702724
3,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,without pride in self .,2,1,42,0.0252859723058399,1.0,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.333333333333333,1.0,3.34290743706567,0.901193404818875
4,self,4.0,1.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,11,without pride in self .,2,1,1,0.000602046959662854,0.0238095238095238,1.0,5.39231742277876,0.0,2,5.06547121545982e-05,0.00123762376237624,0.5,10.4004783797517,4.44740888165397
5,.,,,,.,,,,,,,11,without pride in self .,2,1
1,May,2.0,1.0,1.0,NNP,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,15,0.00903070439494281,0.0495867768595041,0.0,2.69652246656813,0.422656666858975,57,0.00144365929640605,0.00489795918367347,0.0,5.67034317976264,1.96470755604634
