widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3,bigram,trigram
3,generation,8.0,4.0,2.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,8,For this generation the choice must be our own .,4,4,4,0.00268456375838926,0.105263157894737,0.5,2.85068640562392,0.5,32,0.000810475394473571,0.0123839009287926,0.125,6.30896633136726,2.61339673788127,this generation,for this generation
4,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,For this generation the choice must be our own .,4,4,72,0.0483221476510067,0.25,0.5,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.03125,0.25,2.74917326769894,0.87789225295395,generation the,this generation the
5,choice,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,8,For this generation the choice must be our own .,4,4,1,0.000671140939597315,0.0138888888888889,1.0,6.16992500144231,0.0,12,0.000303928272927589,0.00176912870411322,1.0,7.31170221078331,1.63698801581456,the choice,generation the choice
6,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,8,For this generation the choice must be our own .,4,4,10,0.00671140939597315,1.0,1.0,1.81642784383012,0.54594316186373,162,0.00410303168452245,0.0833333333333333,0.25,4.6317416273288,2.50546943842405,choice must,the choice must
7,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,8,For this generation the choice must be our own .,4,4,13,0.0087248322147651,0.2,1.0,2.3573449454178,0.357219706905748,280,0.00709165970164374,0.265432098765432,1.0,3.29448660046259,1.07957544730509,must be,choice must be
8,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,8,For this generation the choice must be our own .,4,4,32,0.0214765100671141,0.0769230769230769,0.5,2.68814774005552,0.25,904,0.0228959298938784,0.025,0.0232558139534884,3.58738322881247,1.02606624233911,be our,must be our
9,own,2.0,1.0,1.0,JJ,root,1.0,1.0,1.0,1.0,0.0,8,For this generation the choice must be our own .,4,4,7,0.00469798657718121,0.09375,1.0,2.86963754875005,0.331704013555337,81,0.00205151584226123,0.0464601769911504,0.285714285714286,4.11498724103167,1.792846839222,our own,be our own
10,.,,,,.,,,,,,,8,For this generation the choice must be our own .,4,4
1,Even,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,9,"Even now , a rocket moves toward Mars .",1,0,4,0.00268456375838926,0.00892857142857143,0.0,4.71836102812884,0.25,25,0.000633183901932477,0.00163265306122449,0.0,7.5652672957838,1.70354595058893,<s> even,
2,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,9,"Even now , a rocket moves toward Mars .",1,0,5,0.00335570469798658,0.25,1.0,1.63398500028846,0.2,82,0.00207684319833853,0.04,0.25,6.26537062104313,1.73164982862632,even now,<s> even now
3,",",,,,",",,,,,,,9,"Even now , a rocket moves toward Mars .",1,0
4,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,9,"Even now , a rocket moves toward Mars .",1,0,32,0.0214765100671141,0.0253164556962025,1.0,2.08109466916246,0.257710643702911,789,0.019983283944989,0.0252212389380531,0.0666666666666667,3.92641885050008,1.22415491206816,", a","now , a"
5,rocket,5.0,2.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,9,"Even now , a rocket moves toward Mars .",1,0,2,0.00134228187919463,0.03125,0.5,5.04373142062517,0.5,2,5.06547121545982e-05,0.00126742712294043,0.0175438596491228,9.47290479245041,3.91644500708237,a rocket,", a rocket"
6,moves,4.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,9,"Even now , a rocket moves toward Mars .",1,0,1,0.000671140939597315,0.5,1.0,1.0,0.0,3,7.59820682318973e-05,0.5,1.0,2.67412260434282,0.935784974019202,rocket moves,a rocket moves
7,toward,6.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,9,"Even now , a rocket moves toward Mars .",1,0,2,0.00134228187919463,1.0,1.0,0.0,0.0,26,0.000658511258009776,0.333333333333333,1.0,2.37808686008812,0.381723557830992,moves toward,rocket moves toward
8,Mars,4.0,1.0,1.0,NNP,nmod:toward,1.0,1.0,1.0,1.0,0.0,9,"Even now , a rocket moves toward Mars .",1,0,2,0.00134228187919463,1.0,1.0,0.0,0.0,2,5.06547121545982e-05,0.0769230769230769,1.0,3.70043971814109,0.0,toward mars,moves toward mars
9,.,,,,.,,,,,,,9,"Even now , a rocket moves toward Mars .",1,0
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,22,0.0147651006711409,0.0625,0.0,3.06573520175932,0.49072087650999,311,0.00787680774004002,0.0412244897959184,0.0,4.33982858852606,1.06600148759107,<s> it,
2,reminds,7.0,2.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,1,0.000671140939597315,0.0454545454545455,0.142857142857143,4.4594316186373,2.8073549220576,1,2.53273560772991e-05,0.00321543408360129,0.0099009900990099,8.2807707701306,6.6582114827518,it reminds,<s> it reminds
3,us,2.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,12,0.00805369127516779,1.0,1.0,1.25046916926784,0.0,279,0.00706633234556645,1.0,1.0,2.68557270048338,0.473209852665312,reminds us,it reminds us
4,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,34,0.0228187919463087,0.0833333333333333,1.0,2.18257452464928,0.310316081923037,640,0.0162095078894714,0.021505376344086,1.0,3.3599348706285,0.975962233436096,us that,reminds us that
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,72,0.0483221476510067,0.0588235294117647,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.0609375,0.333333333333333,2.74917326769894,0.87789225295395,that the,us that the
6,world,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,7,0.00469798657718121,0.0277777777777778,0.5,4.38025401396743,1.66133666001137,209,0.00529341742015551,0.059265811587793,0.0512820512820513,4.42427793727638,2.38758758517027,the world,that the world
7,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,18,0.0120805369127517,0.142857142857143,0.5,2.42779584848446,0.917209722462608,330,0.0083580275055087,0.00478468899521531,0.00746268656716418,4.1570212343286,1.94791737813629,world will,the world will
8,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,16,0.010738255033557,0.222222222222222,1.0,2.48440119563873,0.43536151779138,339,0.00858597371020439,0.1,1.0,3.8745437833006,1.3625500366306,will not,world will not
9,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,13,0.0087248322147651,0.125,0.5,2.3573449454178,0.357219706905748,280,0.00709165970164374,0.056047197640118,0.393939393939394,3.29448660046259,1.07957544730509,not be,will not be
10,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,72,0.0483221476510067,0.0769230769230769,0.5,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.0392857142857143,0.105263157894737,2.74917326769894,0.87789225295395,be the,not be the
11,same,3.0,1.0,1.0,JJ,ccomp,3.0,3.0,3.0,3.0,-2.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,1,0.000671140939597315,0.0138888888888889,1.0,6.16992500144231,0.0,24,0.000607856545855178,0.00796107916850951,0.0909090909090909,7.09695455364222,2.18253022614149,the same,be the same
12,for,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,18,0.0120805369127517,1.0,1.0,2.4581436496934,0.111111111111111,447,0.0113213281665527,0.0416666666666667,0.0555555555555556,3.64882859033514,0.891151486830728,same for,the same for
13,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,32,0.0214765100671141,0.0555555555555556,1.0,2.68814774005552,0.25,904,0.0228959298938784,0.0492170022371365,1.0,3.58738322881247,1.02606624233911,for our,same for our
14,children,7.0,2.0,1.0,NNS,nmod:for,3.0,3.0,3.0,3.0,-2.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,2,0.00134228187919463,0.03125,1.0,5.65189037408855,0.0,33,0.00083580275055087,0.0165929203539823,0.0454545454545455,6.56949925503284,2.072823330458,our children,for our children
15,",",,,,",",,,,,,,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
16,or,2.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,4,0.00268456375838926,0.0126582278481013,1.0,2.36842643740485,0.5,111,0.0028113365245802,0.00752212389380531,0.142857142857143,3.88253648518402,0.714987593011417,", or","children , or"
17,even,4.0,2.0,1.0,RB,dep,2.0,2.0,3.0,2.0,-1.25,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,4,0.00268456375838926,0.25,1.0,4.71836102812884,0.25,25,0.000633183901932477,0.00900900900900901,0.0588235294117647,7.5652672957838,1.70354595058893,or even,", or even"
18,for,3.0,1.0,1.0,IN,case,5.0,5.0,3.0,5.0,-3.5,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,18,0.0120805369127517,0.25,1.0,2.4581436496934,0.111111111111111,447,0.0113213281665527,0.04,1.0,3.64882859033514,0.891151486830728,even for,or even for
19,ourselves,7.0,3.0,1.0,PRP,dep,6.0,6.0,2.0,6.0,-4.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,3,0.00201342281879195,0.111111111111111,1.0,3.84976778950453,0.0,39,0.000987766887014665,0.0156599552572707,1.0,4.91488053296259,0.990162511404405,for ourselves,even for ourselves
20,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,37,0.0248322147651007,0.333333333333333,0.5,1.87492509703579,0.0698638513708421,808,0.0204645037104577,0.0256410256410256,0.142857142857143,3.34290743706567,0.901193404818875,ourselves in,for ourselves in
21,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,32,0.0214765100671141,0.162162162162162,1.0,2.08109466916246,0.257710643702911,789,0.019983283944989,0.0680693069306931,1.0,3.92641885050008,1.22415491206816,in a,ourselves in a
22,short,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,1,0.000671140939597315,0.03125,0.166666666666667,5.0,2.58496250072116,5,0.000126636780386495,0.00253485424588086,0.0363636363636364,7.85391234186066,3.61959896073403,a short,in a short
23,span,4.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,2,0.00134228187919463,1.0,1.0,3.08496250072116,1.4036774610288,3,7.59820682318973e-05,0.4,1.0,4.59553382217542,2.5574751139905,short span,a short span
24,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955,span of,short span of
25,years,4.0,1.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9,3,0.00201342281879195,0.0175438596491228,0.5,1.94429667138825,0.333333333333333,55,0.00139300458425145,0.00118273211117682,0.333333333333333,2.90429954536072,0.933574238953556,of years,span of years
26,.,,,,.,,,,,,,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,72,0.0483221476510067,0.0357142857142857,0.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.0644897959183673,0.0,2.74917326769894,0.87789225295395,<s> the,
2,next,5.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,1,0.000671140939597315,0.0138888888888889,0.25,6.16992500144231,2.0,5,0.000126636780386495,0.00176912870411322,0.00632911392405063,8.58920410767061,5.52029166237909,the next,<s> the next
3,man,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,10,0.00671140939597315,1.0,1.0,2.86654277648579,0.5,57,0.00144365929640605,0.2,0.25,6.53821341900775,2.14647816043321,next man,the next man
4,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,36,0.0241610738255034,0.1,1.0,1.89969993145096,0.243926658709018,1169,0.0296076792543626,0.0350877192982456,1.0,2.80922440399267,0.755386798616441,man to,next man to
5,stand,5.0,1.0,1.0,VB,acl,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,3,0.00201342281879195,0.0277777777777778,1.0,3.43306933946243,0.666666666666667,28,0.000709165970164374,0.00342172797262618,0.5,6.73631127484509,2.95927607776394,to stand,man to stand
6,here,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,3,0.00201342281879195,0.333333333333333,1.0,1.91829583405449,0.0,42,0.00106374895524656,0.214285714285714,0.5,4.71807283623763,1.48721942072826,stand here,to stand here
7,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5,18,0.0120805369127517,0.333333333333333,1.0,2.42779584848446,0.917209722462608,330,0.0083580275055087,0.0238095238095238,0.166666666666667,4.1570212343286,1.94791737813629,here will,stand here will
8,look,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,2,0.00134228187919463,0.0555555555555556,1.0,3.74592654816484,0.0,13,0.000329255629004888,0.00303030303030303,1.0,7.62286096061222,3.03778280930659,will look,here will look
9,out,2.0,1.0,1.0,RP,compound:prt,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,2,0.00134228187919463,0.5,1.0,1.0,0.0,45,0.00113973102347846,0.0769230769230769,1.0,3.95628429009949,0.995445821863133,look out,will look out
10,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5,9,0.00604026845637584,0.5,1.0,1.76371601250171,0.0,188,0.00476154294253223,0.0222222222222222,1.0,3.70286847089001,0.858145108750771,out on,look out on
11,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,32,0.0214765100671141,0.222222222222222,1.0,2.08109466916246,0.257710643702911,789,0.019983283944989,0.0478723404255319,1.0,3.92641885050008,1.22415491206816,on a,out on a
12,scene,3.0,1.0,1.0,NN,nmod:on,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,1,0.000671140939597315,0.03125,0.5,5.0,1.0,2,5.06547121545982e-05,0.00126742712294043,0.111111111111111,10.3833133833825,1.58496250072116,a scene,on a scene
13,that,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,11,The next man to stand here will look out on a scene that is different from our own .,5,5,34,0.0228187919463087,1.0,1.0,2.18257452464928,0.310316081923037,640,0.0162095078894714,0.5,1.0,3.3599348706285,0.975962233436096,scene that,a scene that
14,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5,32,0.0214765100671141,0.294117647058824,1.0,1.68095202939561,0.244199443404737,500,0.0126636780386495,0.0546875,1.0,3.30456875255596,1.21984204040818,that is,scene that is
15,different,7.0,3.0,1.0,JJ,acl:relcl,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,2,0.00134228187919463,0.03125,0.1,5.53304459522889,1.66096404744368,14,0.000354582985082187,0.002,0.0285714285714286,7.15563766781399,2.20589408305512,is different,that is different
16,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5,4,0.00268456375838926,0.5,1.0,2.07594518704428,0.25,137,0.00346984778258998,0.285714285714286,1.0,3.75107420887647,0.708707985471283,different from,is different from
17,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,32,0.0214765100671141,0.25,1.0,2.68814774005552,0.25,904,0.0228959298938784,0.0802919708029197,0.5,3.58738322881247,1.02606624233911,from our,different from our
18,own,2.0,1.0,1.0,JJ,nmod:from,1.0,1.0,1.0,1.0,0.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5,7,0.00469798657718121,0.09375,1.0,2.86963754875005,0.331704013555337,81,0.00205151584226123,0.0464601769911504,0.181818181818182,4.11498724103167,1.792846839222,our own,from our own
19,.,,,,.,,,,,,,11,The next man to stand here will look out on a scene that is different from our own .,5,5
1,Ours,3.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,12,Ours is a time of change --,2,2,2,0.00134228187919463,0.00892857142857143,0.0,5.25389732009935,1.0,7,0.000177291492541094,0.000816326530612245,0.0,8.48895142848862,1.91863607880936,<s> ours,
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,12,Ours is a time of change --,2,2,32,0.0214765100671141,0.5,1.0,1.68095202939561,0.244199443404737,500,0.0126636780386495,0.142857142857143,0.5,3.30456875255596,1.21984204040818,ours is,<s> ours is
3,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,12,Ours is a time of change --,2,2,32,0.0214765100671141,0.09375,1.0,2.08109466916246,0.257710643702911,789,0.019983283944989,0.1,1.0,3.92641885050008,1.22415491206816,is a,ours is a
4,time,3.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,12,Ours is a time of change --,2,2,4,0.00268456375838926,0.03125,0.333333333333333,4.8311857776236,1.51109852983961,112,0.0028366638806575,0.0228136882129278,0.04,5.38912611171019,2.58884347335073,a time,is a time
5,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,12,Ours is a time of change --,2,2,57,0.038255033557047,0.25,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.151785714285714,0.555555555555556,1.70240777240252,0.42749345896955,time of,a time of
6,change,4.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,12,Ours is a time of change --,2,2,9,0.00604026845637584,0.0526315789473684,1.0,3.43600028027788,0.398329166746795,37,0.000937112174860066,0.00473092844470727,0.0588235294117647,6.54570997716515,1.72504421320001,of change,time of change
7,--,,,,:,,,,,,,12,Ours is a time of change --,2,2
1,rapid,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,13,rapid and fantastic change --,0,0,1,0.000671140939597315,0.00892857142857143,0.0,6.8073549220576,0.0,1,2.53273560772991e-05,0.000408163265306122,0.0,11.2585660338899,0.0,<s> rapid,
2,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,13,rapid and fantastic change --,0,0,67,0.0449664429530201,1.0,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,1.0,1.0,2.60053892310722,0.707957414545442,rapid and,<s> rapid and
3,fantastic,9.0,3.0,1.0,JJ,conj:and,2.0,2.0,2.0,2.0,-1.0,13,rapid and fantastic change --,0,0,1,0.000671140939597315,0.0149253731343284,1.0,6.06608919045777,0.0,2,5.06547121545982e-05,0.000645577792123951,1.0,10.3940903216606,0.0,and fantastic,rapid and fantastic
4,change,4.0,1.0,1.0,NN,root,1.0,1.0,1.0,1.0,0.0,13,rapid and fantastic change --,0,0,9,0.00604026845637584,1.0,1.0,3.43600028027788,0.398329166746795,37,0.000937112174860066,0.5,1.0,6.54570997716515,1.72504421320001,fantastic change,and fantastic change
5,--,,,,:,,,,,,,13,rapid and fantastic change --,0,0
1,bearing,5.0,2.0,1.0,VBG,root,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3,1,0.000671140939597315,0.00892857142857143,0.0,6.8073549220576,0.0,2,5.06547121545982e-05,0.000408163265306122,0.0,6.12928301694497,0.0,<s> bearing,
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3,72,0.0483221476510067,1.0,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.5,1.0,2.74917326769894,0.87789225295395,bearing the,<s> bearing the
